,Estado,Condicao_de_ocupacao_do_domicílio,Especie_do_Domicilio,Seguranca_Alimentar,Tipo_do_Domicilio,Código_de_Situacao_Censitaria,Faixa_do_rendimento_mensal_domiciliar_per_capita
17501,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17502,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17503,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17504,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17505,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17506,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17508,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17510,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17512,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17513,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17514,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17515,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_2_ate_3_salarios_minimos
17516,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17518,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17520,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17521,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17523,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17525,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17527,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17528,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17529,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17532,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17534,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17537,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17538,17,Cedido_de_outra_forma,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17539,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17542,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17544,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17548,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17550,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17551,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17553,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17556,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17558,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17560,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17561,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17563,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17564,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17565,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17566,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17568,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17569,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17570,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_5_salarios_minimos
17572,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17573,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
17574,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17575,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_3_ate_5_salarios_minimos
17577,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17578,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17579,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17581,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17582,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17583,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17584,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17585,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17586,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_2_ate_3_salarios_minimos
17587,17,Alugado,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17588,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17589,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17590,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17591,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17592,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17593,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17594,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17595,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17597,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17599,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17600,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17601,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17602,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17603,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17604,17,Alugado,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17605,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_ 1_ate_2_salarios_minimos
17606,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17607,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Ate_1/4_salario_minimo
17608,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17610,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17611,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17612,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/4_ate_1/2_salario_minimo
17613,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,URBANA_Cidade_ou_vila_area_urbanizada,Mais_de_1/2_ate_1_salario_minimo
17614,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17618,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17619,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17620,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17621,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17624,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17625,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17626,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17627,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17628,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17629,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17630,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17631,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17633,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17634,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17636,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17637,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17638,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17639,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17640,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17641,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17642,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17643,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17644,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_moderada,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17645,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_grave,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17646,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17647,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17648,17,Proprio_ja_pago,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17649,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17650,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17655,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
17658,17,Cedido_de_outra_forma,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17659,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17660,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17663,17,Cedido_por_empregador,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/4_ate_1/2_salario_minimo
17666,17,Proprio_ja_pago,Particular_permanente,Tem_morador_menor_de_18_anos_e_inseguranca_alimentar_leve,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Ate_1/4_salario_minimo
17668,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_ 1_ate_2_salarios_minimos
17670,17,Cedido_por_empregador,Particular_permanente,Nao_tem_morador_menor_de_18_anos_e_tem_seguranca_alimentar,Casa,RURAL_Zona_rural_exclusive_aglomerado_rural,Mais_de_1/2_ate_1_salario_minimo
